[ 2016-07-09T00:00:21+08:00 ] /QA/index.php/List/index/id/8 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:09+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:09+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:10+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:10+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:10+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:10+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T12:28:10+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:10+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:10+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.011001s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.011000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.011000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.029002s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029002s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007000s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002001s ]
[ 2016-07-09T12:28:11+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002001s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run CheckRoute Behavior [ RunTime:0.003000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | SQL: SELECT * FROM `wl_question` WHERE ( `cid` = 11 ) AND ( `solve` = 0 )  [ RunTime:0.001001s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | SQL: SELECT * FROM `wl_question` WHERE ( `cid` = 11 ) AND ( `solve` = 1 )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run LocationTemplate Behavior [ RunTime:0.003000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run ParseTemplate Behavior [ RunTime:0.028001s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028001s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run TokenBuild Behavior [ RunTime:0.001001s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005001s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:20+08:00 ] /QA/index.php/List/index/id/11 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.011001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.012000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.000000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.032001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.032001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.002001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006001s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:22+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.015001s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | SQL: SELECT * FROM `wl_question` WHERE ( `cid` = 6 ) AND ( `solve` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | SQL: SELECT * FROM `wl_question` WHERE ( `cid` = 6 ) AND ( `solve` = 1 )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run ParseTemplate Behavior [ RunTime:0.025002s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025002s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:23+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.012001s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.000000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.013001s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.014001s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.035002s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035002s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:25+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.013001s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | SQL: SELECT `id`,`username`,`money`,`experience`,`adopt`,`answer`,`ask` FROM `wl_index_user` WHERE ( `id` = 88 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run ParseTemplate Behavior [ RunTime:0.021002s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021002s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run TokenBuild Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T12:28:28+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Run CheckRoute Behavior [ RunTime:0.002001s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002001s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.012000s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | SQL: SELECT `id`,`username` FROM `wl_index_user` WHERE ( `id` = 88 ) LIMIT 1   [ RunTime:0.001001s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012000s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | SQL: SELECT * FROM `wl_question` WHERE ( `uid` = 88 ) AND ( `solve` = 0 ) ORDER BY ask_time DESC  [ RunTime:0.021001s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | SQL: SELECT * FROM `wl_question` WHERE ( `uid` = 88 ) AND ( `solve` = 1 ) ORDER BY ask_time DESC  [ RunTime:0.001001s ]
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T12:28:30+08:00 ] /QA/index.php/Member/myask/id/88 | INFO: Run LocationTemplate Behavior [ RunTime:0.003000s ]
